TELEFONO;OPERADORA;MONTO;ESTABLECIMIENTO;EMPRESA;FECHA_HORA
984657655;CLARO;223.00;ZAKY PORTAL;ZARA;2024-07-30
960108902;Movistar;3.05;UBR* PENDING.UBER.C;UBER;2024-07-05
939157318;CLARO;0.99;PlayStation Network;AIRBNB;2024-08-04
984536896;Movistar;14.66;PAYPAL *JPVCAM;PAYPAL;2024-01-15
992578934;CLARO;114.24;KTRONIX CALI CHIPIC;PAYPAL;2024-02-12
984953525;Movistar;5.03;UBR* PENDING.UBER.C;UBER;2024-08-04
999648723;CLARO;5.53;UBR* PENDING.UBER.C;UBER;2024-06-20
969065915;Movistar;71.33;FOREVER21 1855;UBER;2024-07-09
994179168;CLARO;3.34;UBER * PENDING;UBER;2024-07-06
992596264;Movistar;5.02;UBR* PENDING.UBER.C;UBER;2024-07-05
980908448;CLARO;131.91;EMPRESAS PINTO SA;ZARA;2024-02-18
939267655;CLARO;103.19;HIPER MONTECRISTI;MICROSOFT;2024-04-19
969058485;CLARO;68.50;FOOTLOOSE;GOOGLE;2024-01-12
986522476;CLARO;240.96;SUPER TIENDA QUEVED;UBER;2024-01-25
994105174;CLARO;247.18;HOTEL REPUBLICA;HOSTGATOR;2024-08-11
998194721;Movistar;255.20;STRELLI MILANO;STARPLUS;2024-02-04
991393599;CLARO;;;;2024-03-28
989343938;CLARO;5.13;UBR* PENDING.UBER.C;UBER;2024-01-23
994846358;Movistar;3.53;UBER *TRIP;UBER;2024-08-27
996463071;CLARO;117.69;SUPERDEPORTE MALL D;ADOBE;2024-06-23
984056246;Movistar;5.00;UBR* PENDING.UBER.C;UBER;2024-05-31
986413986;CLARO;150.00; Mall del Norte;ADOBE;2024-05-03
983318008;CLARO;50.00; Super Aki Guam;UBER;2024-06-02
986472291;CLARO;;;;2024-06-29
983962877;Movistar;8.99;UBER * PENDING;UBER;2024-06-03
967568378;CLARO;46.09;PAYPAL *PEDRONUTRI;PAYPAL;2024-07-26
995888505;Movistar;3.66;UBER * PENDING;UBER;2024-05-25
998002357;Movistar;10.03;UBER * PENDING;UBER;2024-01-12
939273672;CLARO;76.81;TIPTI 1 PP;APPLE;2024-05-15
987337998;Movistar;67.70;KAO SPORT QUICENTRO;Spotify;2024-01-10
997916258;CLARO;138.72;TIPTI 1 PP;APPLE;2024-04-28
998809372;Movistar;50.34;MNG QUICENTRO;UBER;2024-07-24
997885616;CLARO;;;;2024-05-22
984682674;CNT;90.55;MEGAMAXI EL RECREO ;ADOBE;2024-08-18
997498391;Movistar;169.43;JUGUETON SAN LUIS L;GOOGLE;2024-04-23
992941657;CLARO;50.89;IL CAPPO DI MANGI E;UBER;2024-02-15
999828288;CLARO;1540.80;PURIFICACION GARCIA;ZARA;2024-01-19
997713708;Movistar;;;;2024-07-19
979454356;CLARO;50.00; Libertad;UBER;2024-02-28
982558718;CLARO;8.93;UBER * PENDING;UBER;2024-07-23
980578839;CLARO;23.82;UB *EATS ECUADOR;UBER;2024-03-30
995954913;Movistar;30.23;UB *EATS ECUADOR;UBER;2024-05-12
984582733;CLARO;75.51;BOLD*Mishka regalo;HOSTGATOR;2024-05-05
985118953;CLARO;110.14;TIA S A;ZARA;2024-07-27
980335032;CLARO;191.31;JUGUETON MACHALA LC;PAYPAL;2024-01-08
981650876;CLARO;81.37;MEGAMAXI VILLAGE;ZARA;2024-04-10
992024654;Movistar;252.07;MEGAMAXI LA SCALA 7;CANVA;2024-08-16
987150303;Movistar;78.90;YNVIQTA;CANVA;2024-03-18
995849988;Movistar;5.87;PAYPAL *UBER BV;UBER;2024-05-22
991033452;CLARO;25.24;UBER *TRIP;UBER;2024-01-03
994874610;Movistar;8.90;UBR* PENDING.UBER.C;UBER;2024-01-14
998039391;Movistar;47.99;APPLE.COM/BILL;APPLE;2024-07-21
939877598;CLARO;4.95;UBER * PENDING;UBER;2024-06-03
999933799;Movistar;155.29;MACYS HERALD SQUARE;UBER;2024-04-24
994506665;CLARO;53.28;SORIANA937 COAPA;CANVA;2024-07-30
981789387;Movistar;60.00; Plaza de Toros;ADOBE;2024-01-11
969804718;Movistar;384.01;SHEIN.COM;ZOOM;2024-04-08
985877600;CLARO;10.95;UB *EATS ECUADOR;UBER;2024-05-14
992104153;CLARO;185.00;HIPER VIA A LA COST;ZARA;2024-01-28
978774064;Movistar;69.45;MEGAMAXI QUITO LC 7;PAYPAL;2024-08-18
982388352;Movistar;62.80;LA TAQUERIA;UBER;2024-02-14
986855207;Movistar;69.61;HIPER VALLE DE LOS ;MICROSOFT;2024-07-06
967738348;CLARO;75.31;GRAN AKI GRANADOS;ADOBE;2024-07-18
997551326;CLARO;147.25;MEGAMAXI SCALA 1716;CANVA;2024-05-13
995636346;Movistar;83.94;HOSPITAL METROPOLIT;HOSTGATOR;2024-07-23
998279102;Movistar;84.73;JUGUETON QUICENTRO ;UBER;2024-07-03
989578838;Movistar;515.02;MI COMISARIATO DURA;MICROSOFT;2024-03-09
998595840;Movistar;139.96;HIPER PRENSA;UBER;2024-06-18
992878576;Movistar;138.32;MARATHON SPORTS KS;ZARA;2024-06-02
999844353;Movistar;57.35;AMZN Mktp US;STARPLUS;2024-06-14
998576781;Movistar;29.99;PLAYSTATION NETWORK;AIRBNB;2024-05-18
980969657;CLARO;3.99;Nintendo CD11094886;LinkedIn;2024-04-16
983564610;Movistar;3.37;UBR* PENDING.UBER.C;UBER;2024-06-02
990678092;CLARO;9.00;UBER * PENDING;UBER;2024-07-05
995541259;CLARO;2.98;UBER * PENDING;UBER;2024-04-12
990496719;CLARO;9.99;PLAYSTATION NETWORK;AIRBNB;2024-04-03
984527892;Movistar;4.28;UBR* PENDING.UBER.C;UBER;2024-02-24
969453791;CLARO;175.86;SUPERMAXI LA CAMPIN;UBER;2024-05-24
995018925;Movistar;325.00;IRIS ROOFTOP;MICROSOFT;2024-01-25
995602034;Movistar;118.93;EXPLORER CONDADO;GODADDY;2024-04-14
958744803;CLARO;120.00;CORPOCELL;GOOGLE;2024-05-18
993975999;CLARO;79.65;LAS CABA?AS DEL CAR;MICROSOFT;2024-03-27
963186764;Movistar;140.14;HIPER NORTE LC 65;PAYPAL;2024-05-14
996544914;Movistar;16.20;UBER *TRIP;UBER;2024-01-22
959933472;CLARO;;;;2024-07-17
986472291;CLARO;;;;2024-02-27
999238787;Movistar;5.95;UBER * PENDING;UBER;2024-04-21
989449687;CLARO;1.94;UBER * PENDING;UBER;2024-06-26
995761615;Movistar;3.38;UBER * PENDING;UBER;2024-01-18
984099455;Movistar;4.83;UBR* PENDING.UBER.C;UBER;2024-06-29
998429852;Movistar;4.04;UBR* PENDING.UBER.C;UBER;2024-04-22
997592772;CLARO;8.47;PAYPAL *MICROSOFT;PAYPAL;2024-06-01
983402827;Movistar;12.49;UBR* PENDING.UBER.C;UBER;2024-08-07
982676894;CLARO;;;;2024-04-30
999053297;Movistar;4.78;UBER * PENDING;UBER;2024-01-10
986560051;CLARO;149.52;SHEIN.COM;ZOOM;2024-02-01
939530612;CLARO;17.76;UB *EATS ECUADOR;UBER;2024-04-18
969000600;Movistar;4.47;UBER * PENDING;UBER;2024-05-26
984046113;Movistar;6.08;UBER * PENDING;UBER;2024-07-12
993884541;CLARO;3.70;UBR* PENDING.UBER.C;UBER;2024-01-16
986248500;CLARO;57.99;ESTACION DE SERVICI;ADOBE;2024-03-18
987211974;CLARO;79.20;BENETTON JARDIN;AIRBNB;2024-04-30
987081386;CLARO;83.86;SUPERDEPORTES EL BO;FACEBOOK;2024-02-02
982020033;CNT;;;;2024-06-11
996289033;CNT;59.99;CALL IT SPRING;GITHUB;2024-08-12
999686052;CLARO;108.43;SUPERDEPORTE EL REC;UBER;2024-07-17
983884654;Movistar;118.86;MARATHON SPORT;ZARA;2024-03-07
993927174;CLARO;56.95;CAMPERO CALLCENTER ;APPLE;2024-01-07
994481687;CLARO;340.57;CENTRO EDUCATIVO IN;LinkedIn;2024-01-07
991126323;CLARO;63.90;HYPERMARKET SUR;UBER;2024-08-09
979076053;CNT;193.84;RINCON RUSTIKO;MICROSOFT;2024-05-25
984354322;Movistar;268.80;HOSTERIA LEITO;HOSTGATOR;2024-05-24
963080620;Movistar;67.34;MEGAMAXI CITY MALL ;ZARA;2024-03-16
997363839;CLARO;52.52;MI COMISARIATO PLAZ;MICROSOFT;2024-06-10
984443263;Movistar;119.50;PANDA HOTPOT;CANVA;2024-07-27
999757664;CNT;54.00;CANGREJAL EL CANGRE;ADOBE;2024-05-23
995801844;Movistar;;;;2024-01-31
998656884;Movistar;17.52;UB *EATS ECUADOR;UBER;2024-04-23
998769269;CLARO;4.73;UBER * PENDING;UBER;2024-06-14
992784375;Movistar;;;;2024-08-09
987443314;CLARO;;;;2024-02-18
963369750;Movistar;;;;2024-08-08
999540383;CLARO;58.02;EST DE SERV TULIPAN;HOSTGATOR;2024-06-02
984519130;CLARO;8.03;UBER * PENDING;UBER;2024-07-21
962797410;Movistar;97.93;Marathon Sport Mona;ZARA;2024-01-30
992092334;CLARO;70.76;COMAL TAQUERIA;UBER;2024-02-27
999540383;CLARO;;;;2024-03-29
988952628;CLARO;83.15;HIPER PLAYAS;PAYPAL;2024-02-17
988343154;CLARO;158.40;MICHAEL KORS;HOSTGATOR;2024-03-03
986022677;CLARO;191.46;SUPERDEPORTES QUICE;UBER;2024-04-26
998104412;Movistar;70.98;SUPERMAXI BOSQUE LC;UBER;2024-07-18
981480657;CLARO;58.20;FYBECA;UBER;2024-02-21
969027541;Movistar;;;;2024-02-07
987463850;Movistar;2.69;APPLE.COM/BILL;APPLE;2024-03-02
996311501;CLARO;4.55;UBER * PENDING;UBER;2024-04-28
988756347;CLARO;6.67;UBER * PENDING;UBER;2024-08-24
986251109;CLARO;217.16;EXPLORER QUICENTRO ;APPLE;2024-05-04
991143732;CLARO;100.00;www betcris com PM;MICROSOFT;2024-06-01
995638173;CLARO;75.21;SUPER PUNTOS S.A. (;UBER;2024-06-28
958601053;Movistar;374.19;MEGAMAXI MALL DEL S;SHOPIFY;2024-02-29
987044325;Movistar;56.00;FYBECA;UBER;2024-07-27
996234530;Movistar;100.00;SUPER EXITO CITY MA;AMAZON;2024-07-02
988753933;CLARO;176.87;SUPERMAXI EL BATAN ;UBER;2024-05-29
984529781;Movistar;54.99;894 BATA MALL DEL P;PAYPAL;2024-01-15
981993893;CLARO;110.00; Ascazubi;UBER;2024-08-01
992209019;CLARO;4.99;APPLE.COM BILL;APPLE;2024-08-20
997195363;Movistar;81.36;MI COMISARIATO PEDR;MICROSOFT;2024-08-19
987592197;CLARO;170.53;SUPERMAXI URDESA;UBER;2024-05-29
981029487;CLARO;70.06;Aki Quevedo LC 345;PAYPAL;2024-06-19
997195363;Movistar;;;;2024-06-30
984575603;CLARO;100.19;MACROMODA S A ZARA;ZARA;2024-06-23
995115099;CLARO;;;;2024-06-14
985004327;CLARO;9.91;UB *EATS ECUADOR;UBER;2024-01-20
980212334;CLARO;200.00; Norte;ADOBE;2024-03-27
998312998;Movistar;4.51;UBER * PENDING;UBER;2024-07-17
999648723;CLARO;5.49;UBR* PENDING.UBER.C;UBER;2024-07-13
958915631;CLARO;2.87;UBER * PENDING;UBER;2024-07-30
969860692;CLARO;88.50;VICTORIAS SECRET;ZARA;2024-03-20
987119113;Movistar;88.99;UOMO VENETTO;ZOOM;2024-06-01
998240159;Movistar;185.00;WHOOPS STREETWEAR;SHOPIFY;2024-08-20
993995950;CLARO;90.70;ALMACEN GERARDO ORT;AMAZON;2024-07-17
984690839;Movistar;89.89;SUPERMAXI;UBER;2024-03-21
961734823;CLARO;65.98;ALMACENES DE PRATI ;ADOBE;2024-04-02
999503812;CLARO;52.55;LAS FRAGANCIAS BURB;STARPLUS;2024-03-16
992527997;Movistar;75.90;EXPLORER SAN LUIS;STARPLUS;2024-07-21
999886773;Movistar;206.11;MEGAMAXI LA SCALA 7;CANVA;2024-02-27
991577160;CLARO;72.98;ZARA.COM?;ZARA;2024-04-20
998845078;Movistar;6.39;UBR* PENDING.UBER.C;UBER;2024-08-03
987812687;Movistar;8.30;UBER *TRIP;UBER;2024-03-19
999878311;Movistar;7.47;UB *EATS ECUADOR;UBER;2024-04-05
987421853;Movistar;2.97;UBR* PENDING.UBER.C;UBER;2024-02-11
992583922;CLARO;10.65;UBR* PENDING.UBER.C;UBER;2024-01-21
958602355;Movistar;1513.76;EXPEDIA 72714686162;LinkedIn;2024-05-09
982590334;CLARO;734.67;MEGAMAXI EL RECREO ;ADOBE;2024-04-18
995283189;CLARO;;;;2024-07-22
982520208;Movistar;;;;2024-07-06
984459620;Movistar;85.83;SUPERDEPORTES INAQU;UBER;2024-01-11
982520208;Movistar;59.66;MARATHON SPORT SCAL;ZARA;2024-02-06
999126849;CLARO;83.03;SUPERMAXI PORTOVIEJ;UBER;2024-05-02
979844257;CLARO;76.50;D PLATA COMPLEMENTS;ADOBE;2024-05-16
991593090;CLARO;88.38;EXPLORER;APPLE;2024-05-19
998047601;Movistar;53.85;EXPLORER;APPLE;2024-01-02
991693729;Movistar;;;;2024-08-21
992555737;Movistar;19.77;UBR* PENDING.UBER.C;UBER;2024-02-05
958602355;Movistar;964.46;COPA AIRLINES;AIRBNB;2024-02-18
984055391;CLARO;145.68;Wise;LinkedIn;2024-07-27
999854115;CLARO;318.49;MEGAMAXI CUENCA;CANVA;2024-02-01
993110475;CLARO;4.66;UBR* PENDING.UBER.C;UBER;2024-02-02
999800123;CLARO;7.90;UBER * PENDING;UBER;2024-03-30
999669946;CLARO;83.31;CDN TIRE STORE #003;LinkedIn;2024-03-09
994888705;CLARO;76.76;VIVA BEAUTY;UBER;2024-05-30
999191903;CLARO;4.88;UBR* PENDING.UBER.C;UBER;2024-01-23
994943284;CLARO;2747.16;JETBLUE IATA PVA;PAYPAL;2024-07-11
985937717;CLARO;58.56;MEGAMAXI;ZARA;2024-08-06
982262741;CNT;96.11;SUPERMAXI SAN GABRI;UBER;2024-03-29
979385141;Movistar;52.00;HANFOOD;ZOOM;2024-04-06
960224055;CLARO;242.35;ADIDAS ORIGINAL MAL;AMAZON;2024-03-14
991470415;CLARO;142.00;SUPERDEPORTE EL REC;UBER;2024-07-12
999572207;CLARO;228.98;MACROMODA S A ZARA;ZARA;2024-08-13
995298982;CLARO;81.48;850 BATA RECREO;ZARA;2024-06-02
993317959;Movistar;72.74;SUPER AKI 15 DE ABR;UBER;2024-04-17
998446772;CLARO;73.90;SK Dorado;SKYPE;2024-01-19
984699169;Movistar;122.43;EXPLORER SAN LUIS;STARPLUS;2024-08-11
968609418;CLARO;82.32;D PISAR GRAN PASAJE;ADOBE;2024-06-06
999835001;Movistar;53.61;LA NATALIA;NETFLIX;2024-08-26
967360945;CLARO;120.00; Recreo;MICROSOFT;2024-06-01
994000090;CLARO;180.98;ROCK AUTO;HOSTGATOR;2024-07-23
998852998;Movistar;;;;2024-03-01
981545367;CLARO;;;;2024-02-18
989803884;CLARO;9.38;UBR* PENDING.UBER.C;UBER;2024-08-08
985120036;CLARO;29.98;FACEBK 7FYECWTHT2;FACEBOOK;2024-05-01
994530030;Movistar;12.18;UBER *TRIP;UBER;2024-07-13
995234723;CLARO;6.40;UBR* PENDING.UBER.C;UBER;2024-05-28
986282650;CLARO;99.93;PAGO MATRICULACION ;AIRBNB;2024-02-02
962908298;Movistar;146.12;GRAN AKI TARQUI LC ;PAYPAL;2024-07-07
968423030;CLARO;266.91;MEGAMAXI QUITO LC 7;PAYPAL;2024-01-20
992200337;CLARO;171.81;SUPERDEPORTES 9 OCT;UBER;2024-05-12
995339013;Movistar;133.77;HIPERMARKET 6 DE DI;LinkedIn;2024-01-19
984996362;CLARO;75.10;MARATHON SPORTS SAN;ZARA;2024-01-18
983081748;CLARO;367.00;GR BEAUTY CONCEPT;UBER;2024-03-14
984300390;CLARO;1879.70;TVENTAS EL PORTAL;ADOBE;2024-07-01
992519174;CLARO;73.37;SUPERDEPORTES INAQU;UBER;2024-06-08
984901252;CLARO;155.63;MEGAMAXI SCALA 1716;CANVA;2024-06-10
993126482;Movistar;325.53;IESS ROTATIVO WEB V;CANVA;2024-03-04
996469362;CNT;143.76;HIPER PRENSA;UBER;2024-02-20
969572332;CLARO;87.91;MEGAMAXI MALL DEL S;SHOPIFY;2024-07-28
999904536;Movistar;222.00;PEGASUS;STARPLUS;2024-02-22
995163169;Movistar;;;;2024-04-13
991523390;CLARO;14.25;Serlo LTD;STARPLUS;2024-07-11
992598039;CLARO;9.28;UBER * PENDING;UBER;2024-03-19
999601671;CLARO;30.32;UB *EATS ECUADOR;UBER;2024-01-19
987299468;Movistar;2.96;UBER * PENDING;UBER;2024-05-01
967741564;CLARO;80.00;CASA RES R005 MALL ;CANVA;2024-02-01
981831663;Movistar;286.82;MEGAMAXI QUICENTRO ;UBER;2024-07-06
987582234;Movistar;66.97;SUPERMAXI SAN GABRI;UBER;2024-06-02
991465168;CLARO;9.11;UBR* PENDING.UBER.C;UBER;2024-01-18
996935165;CLARO;109.76;Marathon Sport Mona;ZARA;2024-05-08
991697259;CLARO;26.31;UB *EATS ECUADOR;UBER;2024-08-02
984055068;Movistar;5.82;UBR* PENDING.UBER.C;UBER;2024-08-28
996544914;Movistar;14.28;UBER *TRIP;UBER;2024-07-04
994360595;CLARO;10.33;UBER * PENDING;UBER;2024-07-16
997353953;CLARO;11.33;UB *EATS ECUADOR;UBER;2024-06-25
988295443;CLARO;256.76;AIRBNB * HM5BYMMPYT;AIRBNB;2024-01-10
999450796;CLARO;168.93;PAT PRIMO MALLDEL S;SHOPIFY;2024-06-22
998160062;CLARO;53.00;INMOECUA S A;ZARA;2024-07-02
986603851;Movistar;61.88;KYWI LATACUNGA;CANVA;2024-02-01
998623571;Movistar;81.14;MEGAMAXI LA SCALA 7;CANVA;2024-02-20
994160277;CLARO;110.08;RIVIERA;UBER;2024-05-28
999816278;Movistar;65.00;PERROS Y GATOS;PAYPAL;2024-07-20
961870472;Movistar;83.36;ALMACENES MONTERO S;SHOPIFY;2024-05-03
995091584;CLARO;6.95;UBR* PENDING.UBER.C;UBER;2024-02-02
961502832;Movistar;;;;2024-02-08
995163169;Movistar;;;;2024-01-25
967379102;CLARO;;;;2024-08-03
996437088;CNT;;;;2024-01-25
983895237;CLARO;97.60;SHEINUSServices,LLC;UBER;2024-03-27
969018707;CLARO;;;;2024-07-04
996406638;Movistar;125.66;LOS BIFES DE LA VAC;CANVA;2024-06-29
983322616;Movistar;123.69;SUPERDEPORTES COLON;UBER;2024-04-15
969018707;CLARO;175.42;QUITOLINDO/HOTEL QU;HOSTGATOR;2024-04-28
993350220;CLARO;54.85;SALEGA 1;APPLE;2024-02-24
963540903;Movistar;1.53;UBR* PENDING.UBER.C;UBER;2024-01-06
986819221;CLARO;66.69;CLINICA MEDELLIN;LinkedIn;2024-01-22
995824193;Movistar;153.99;AMZN Mktp US;STARPLUS;2024-04-22
991896157;CLARO;86.73;AIRBNB * HM59QFDNBQ;AIRBNB;2024-08-14
995886760;Movistar;32.21;UB *EATS ECUADOR;UBER;2024-07-01
960672053;CLARO;2.07;UBR* PENDING.UBER.C;UBER;2024-02-12
999648723;CLARO;6.49;UBR* PENDING.UBER.C;UBER;2024-08-11
958889263;CLARO;3.96;UBER * PENDING;UBER;2024-03-08
967821210;CNT;5.37;UBR* PENDING.UBER.C;UBER;2024-02-14
984602338;CLARO;106.50;TARGET T-0634;ZARA;2024-06-11
999730383;Movistar;83.82;SUPERMAXI CUMBAYA;UBER;2024-06-12
997195363;Movistar;72.35;MI COMISARIATO PEDR;MICROSOFT;2024-07-02
979555329;CLARO;86.05;HiperMarket Sto Dom;ADOBE;2024-04-02
997195363;Movistar;;;;2024-07-11
999665229;Movistar;204.31;SUPERMAXI;UBER;2024-07-05
998227890;Movistar;53.80;LA MINA;ZARA;2024-06-03
999497871;CLARO;170.00;AURA;ZARA;2024-04-23
983841050;Movistar;410.96;IESS ROTATIVO WEB V;CANVA;2024-02-28
997703357;CLARO;2.23;UBR* PENDING.UBER.C;UBER;2024-01-21
998918958;CLARO;14.99;PAYPAL *STARPLUS;PAYPAL;2024-06-07
994153977;Movistar;44.08;PAYPAL *RAZERONLINE;PAYPAL;2024-01-14
989803884;CLARO;9.55;UBER *TRIP;UBER;2024-07-06
998914387;Movistar;;;;2024-06-04
987421853;Movistar;4.23;UBR* PENDING.UBER.C;UBER;2024-01-31
939530612;CLARO;14.62;UB *EATS ECUADOR;UBER;2024-08-29
999009388;CLARO;25.85;UBER *TRIP;UBER;2024-02-08
997202568;CLARO;17.46;UB *EATS ECUADOR;UBER;2024-05-04
984250255;CLARO;191.90;COLEHAAN.COM;ZARA;2024-06-01
995464229;CLARO;79.00;JOSEPHINE 500;SKYPE;2024-05-30
987913921;Movistar;195.35;LAN INTERNET;LinkedIn;2024-07-23
983435333;CLARO;50.00; Brasil;ZARA;2024-01-04
980577011;CLARO;54.21;MEGAMAXI EL CONDADO;ADOBE;2024-06-04
983849816;Movistar;118.19;MEGAMAXI EL CONDADO;ADOBE;2024-03-27
981870859;CLARO;101.00;HIPERMARKET VERGELE;GOOGLE;2024-06-21
980936525;CLARO;50.00;LA BIRRERIA;UBER;2024-01-29
994332656;CLARO;181.71;MAMISTORE S A;ZARA;2024-03-11
969356000;CLARO;7.37;UBER *TRIP;UBER;2024-06-15
984699358;Movistar;14.25;UB *EATS ECUADOR;UBER;2024-06-22
979443076;CLARO;3.91;UBER * PENDING;UBER;2024-08-15
991360339;CLARO;11.37;UBER *TRIP;UBER;2024-05-03
987257681;CLARO;3.26;UBR* PENDING.UBER.C;UBER;2024-06-06
987172890;Movistar;;;;2024-05-27
984536136;CLARO;395.71;AMZN MKTP US AMZN.C;STARPLUS;2024-06-15
986584583;CLARO;;;;2024-01-14
980009419;CLARO;361.49;Marathon Sport Baba;ZARA;2024-02-24
988077463;CLARO;164.08;ELJURI PERFUMERIA O;ADOBE;2024-08-04
978746550;Movistar;200.00; Mall del Sur  ;UBER;2024-07-23
960502820;CNT;31.47;UB *EATS ECUADOR;UBER;2024-05-10
989884983;CLARO;33.48;UB *EATS ECUADOR;UBER;2024-08-16
958629031;Movistar;2.68;UBR* PENDING.UBER.C;UBER;2024-08-26
984490287;Movistar;4.78;UBR* PENDING.UBER.C;UBER;2024-01-21
984073919;Movistar;4.84;UBR* PENDING.UBER.C;UBER;2024-07-13
996173521;Movistar;153.06;SUPERMAXI PL AMERIC;STARPLUS;2024-02-17
998364163;CLARO;73.08;FYBECA;UBER;2024-06-06
987246581;Movistar;62.86;TELESHOP;SHOPIFY;2024-08-13
962785465;Movistar;155.87;RESTAURANTE SEGUNDO;ZARA;2024-07-05
999193249;CLARO;5.61;UBER *TRIP;UBER;2024-08-03
979127876;Movistar;7.79;UBR* PENDING.UBER.C;UBER;2024-06-06
998778107;CNT;147.60;SUPERMAXI ELOY ALFA;UBER;2024-02-11
995494032;CLARO;;;;2024-04-04
994484788;CLARO;397.16;BOUTIQUE MONTBLANC ;UBER;2024-07-10
984948663;CLARO;58.55;CORALRIO;ZARA;2024-02-02
999630387;CLARO;344.16;GUERITA;UBER;2024-07-19
990050086;Movistar;159.99;EPOCH *MULTIMEDIA;LinkedIn;2024-05-18
980053029;CLARO;91.83;MACYS THE FALLS;GITHUB;2024-01-26
996173521;Movistar;;;;2024-05-10
998364163;CLARO;;;;2024-04-20
995638173;CLARO;64.15;SUPER PUNTOS S.A. (;UBER;2024-06-07
988415177;CLARO;84.22;HIPER VALLE DE LOS ;MICROSOFT;2024-03-01
985830036;CLARO;300.00; Kennedy;LinkedIn;2024-03-10
967911798;CLARO;100.00; Portoviejo;Spotify;2024-04-23
995415238;CLARO;7.91;UBR* PENDING.UBER.C;UBER;2024-04-11
992528201;CLARO;6.68;UBER * PENDING;UBER;2024-04-06
993879119;CLARO;1.99;APPLE.COM BILL;APPLE;2024-01-26
996114554;CNT;5.50;UBR* PENDING.UBER.C;UBER;2024-06-24
979844257;CLARO;20.00;Betano;UBER;2024-06-18
988778962;CLARO;15.41;UB *EATS ECUADOR;UBER;2024-06-11
984511601;CLARO;68.84;MEGAMAXI SAN LUIS L;GOOGLE;2024-02-17
991456176;Movistar;86.44;SUPERMAXI MIRAFLORE;UBER;2024-06-10
999205547;CNT;63.56;MEGAMAXI LA SCALA 7;CANVA;2024-07-08
987011374;Movistar;270.93;SKECHERS QUICENTRO;SKYPE;2024-08-01
994829177;CLARO;50.34;FARMAS ECONO QUITO ;ZARA;2024-04-17
958949637;Movistar;50.00;Sportbet Ecuador;ADOBE;2024-02-19
996313074;Movistar;109.02;ZUNI;AMAZON;2024-08-19
998312988;CLARO;58.01;UNDER ARMOUR RETAIL;UBER;2024-07-27
996313074;Movistar;;;;2024-01-11
996374920;CLARO;217.26;SUPERMAXI MALTERIA ;UBER;2024-04-28
982610705;CLARO;53.82;JUGUETON POLICENTRO;UBER;2024-04-22
984422838;CLARO;55.31;UB *EATS ECUADOR;UBER;2024-04-25
985238638;CLARO;50.00;FACEBK *RHL64VTY52;FACEBOOK;2024-04-11
990562241;CLARO;13.94;UBER * PENDING;UBER;2024-04-07
939646082;CLARO;2.65;UBR* PENDING.UBER.C;UBER;2024-02-10
998124290;Movistar;5.85;UB *EATS ECUADOR;UBER;2024-02-11
998371536;Movistar;6.96;UBR* PENDING.UBER.C;UBER;2024-01-12
998608152;Movistar;73.50;COSTILLITAS;STARPLUS;2024-04-27
979133478;CLARO;148.68;LOS BIFES DE LA VAC;CANVA;2024-07-04
999770011;Movistar;50.42;FYBECA;UBER;2024-02-27
986543243;Movistar;70.17;MI COMISARIATO ALBO;MICROSOFT;2024-03-22
995232348;Movistar;15.14;AMAZON MARKETPLACE;AMAZON;2024-01-08
991535863;CLARO;17.41;UBER *TRIP;UBER;2024-05-05
988072286;CLARO;1667.39;IESS ROTATIVO WEB V;CANVA;2024-08-28
999776885;Movistar;5.93;UBR* PENDING.UBER.C;UBER;2024-01-08
994560096;CLARO;160.15;QUIMODA S A BERSKHA;ZARA;2024-01-12
998828240;CLARO;;;;2024-01-05
986584583;CLARO;;;;2024-01-20
980207614;CLARO;6.59;UBR* PENDING.UBER.C;UBER;2024-04-04
994386071;CLARO;7.67;UBR* PENDING.UBER.C;UBER;2024-07-19
994428291;CLARO;110.03;Marathon Sport Scal;ZARA;2024-07-12
988812976;CLARO;185.31;MARATHON SPORTS POR;ZARA;2024-05-04
985761145;CLARO;94.00;MEGAMAXI VILLAGE;ZARA;2024-07-05
983655886;CLARO;73.98;LEE SCALA;GOOGLE;2024-07-10
993467126;CLARO;1185.26;ALMACENES JAPON;AMAZON;2024-04-30
999281981;Movistar;69.22;CASA RES R008 MALL ;CANVA;2024-07-07
988077463;CLARO;138.10;ELJURI PERFUMERIA O;ADOBE;2024-07-06
998805156;Movistar;16.65;UB *EATS ECUADOR;UBER;2024-05-17
984433318;Movistar;6.83;UBR* PENDING.UBER.C;UBER;2024-06-25
992221666;CLARO;57.51;SCOTIABANK ARENA CO;ZARA;2024-07-08
981623423;CLARO;89.75;LA TABLITA DEL SUR;UBER;2024-01-07
999923235;Movistar;20.47;UB *EATS ECUADOR;UBER;2024-03-22
984868083;Movistar;4.77;UBR* PENDING.UBER.C;UBER;2024-04-17
959009414;CLARO;92.08;GRAN AKI DOMINGO CO;AIRBNB;2024-06-13
998436135;CLARO;;;;2024-05-22
996631621;CNT;86.16;HM;AMAZON;2024-02-28
989091835;CLARO;771.41;CHAIDE Y CHAIDE;PAYPAL;2024-05-23
988416207;CLARO;;;;2024-05-28
992512824;Movistar;80.76;LA TASCA DEL NORTE ;ADOBE;2024-03-13
984253816;CLARO;166.32;PSYCHO BUNNY QUICEN;SHOPIFY;2024-04-05
962731047;Movistar;128.15;AMZN Mktp US;STARPLUS;2024-07-02
