TELEFONO;OPERADORA;MONTO;ESTABLECIMIENTO;EMPRESA;FECHA_HORA
984475825;CLARO;;;;11/5/2024
999535678;CLARO;56.77;TITAN AMBATO;AMAZON;21/4/2024
983509711;Movistar;69.84;PayPhone;PAYPAL;17/7/2024
980844142;CLARO;191.00;4 LIFE RESEARCH ECU;NETFLIX;6/7/2024
999932801;Movistar;54.94;MINISO EL DORADO;ADOBE;19/5/2024
939195249;CLARO;89.39;EXPLORER MALL DEL S;SHOPIFY;13/4/2024
987164956;CLARO;128.15;SUPERMAXI REAL AUDI;UBER;14/8/2024
989899847;CLARO;2.91;UBER * PENDING;UBER;5/8/2024
998095073;Movistar;;;;16/6/2024
984531250;Movistar;1.50;UBR* PENDING.UBER.C;UBER;31/1/2024
995473035;CLARO;225.00;COSMESTETIC;ZOOM;14/4/2024
983965915;CLARO;65.20;PMZ HUMANA S A;ZARA;25/7/2024
984657655;CLARO;160.86;TAF PORTAL;HOSTGATOR;16/1/2024
999159072;CLARO;70.16;SUKASA BOSQUE LC 95;UBER;29/8/2024
995092169;CLARO;5.44;UBER * PENDING;UBER;4/2/2024
985634862;CLARO;7.00;UBR* PENDING.UBER.C;UBER;2/7/2024
987696310;Movistar;17.59;UBR* PENDING.UBER.C;UBER;18/5/2024
991253522;CLARO;145.83;MERCPAGO*UNIVFAVALO;CANVA;22/3/2024
968977925;CLARO;219.00;BOUTIQUE MANDE;ADOBE;3/3/2024
989899847;CLARO;2.91;UBER * PENDING;UBER;18/6/2024
987260574;CLARO;5.16;UBER * PENDING;UBER;13/5/2024
979890024;CLARO;65.97;Almacenes De Prati ;ADOBE;19/4/2024
984307219;Movistar;135.52;FYBECA;UBER;19/5/2024
994279438;Movistar;110.96;P HUT CORUNA;PAYPAL;22/8/2024
999688850;Movistar;70.81;HIPERMARKET 6 DE DI;LinkedIn;26/3/2024
969384270;Movistar;78.99;HIPER NORTE LC 65;PAYPAL;16/6/2024
999809049;Movistar;64.77;SUKASA SCALA;CANVA;11/5/2024
967384913;CLARO;91.37;MEGAMAXI MALL DEL S;SHOPIFY;17/1/2024
984980281;Movistar;164.00;DETAY;GODADDY;31/8/2024
962901006;CLARO;99.00;STEVE MADDEN QUICEN;ADOBE;16/3/2024
985918969;CLARO;69.99;VASARI Y MOZIONI;PAYPAL;24/8/2024
988444752;CLARO;89.49;HOSVETUSFQ;STARPLUS;14/5/2024
994785244;CLARO;76.50;DOMMO;ZOOM;31/7/2024
982776829;Movistar;214.00;PayPhone;PAYPAL;31/7/2024
980227133;CLARO;;;;17/3/2024
992947468;CLARO;6.76;UBR* PENDING.UBER.C;UBER;6/6/2024
939681567;CNT;1.95;UBR* PENDING.UBER.C;UBER;8/6/2024
997299805;CLARO;150.50;UA BH PRUDENTIAL;UBER;1/3/2024
995655379;CLARO;183.49;INST JUAN PABLO II;PAYPAL;6/3/2024
995771268;CLARO;170.00;HERMANOS ENDERICA S;SHOPIFY;1/5/2024
988090523;CLARO;51.21;FYBECA;UBER;7/4/2024
980110686;CLARO;1450.40;ISERVICESEC;UBER;30/7/2024
999239450;CNT;56.39;SIATIEXPRESS CIA LT;PAYPAL;12/5/2024
991215116;Movistar;400.00;DENTICA;NETFLIX;5/2/2024
962398984;CNT;52.19;MEGAMAXI MALL DEL N;AMAZON;16/7/2024
995435600;CLARO;278.55;CARNICERIA EL CORDO;ADOBE;3/5/2024
985079128;CLARO;192.00;CALZADO D ARON;ADOBE;19/1/2024
999198900;CLARO;357.00;MEDI SCAN;LinkedIn;4/1/2024
995432647;CLARO;89.60;ALVARADO BLACIO DIA;ZARA;7/8/2024
958748361;Movistar;434.72;AVIANCA IATA;ZARA;9/8/2024
997132286;CLARO;119.60;MEGAMAXI LA SCALA 7;CANVA;5/1/2024
989912099;Movistar;65.00;GLADYS VALERO CENTR;GODADDY;10/1/2024
961847552;CNT;50.00;GRECO STORE;HOSTGATOR;1/2/2024
987669129;Movistar;;;;6/7/2024
983352024;Movistar;127.97;ETAFASHION RECREO;AMAZON;6/2/2024
984664848;Movistar;;;;1/2/2024
994514593;CLARO;336.00;VICKARD AUTOLUJO S;SHOPIFY;12/7/2024
980736928;CLARO;60.00; Plaza de Toros;ADOBE;15/2/2024
997602838;CLARO;10.67;UBER *TRIP;UBER;2/1/2024
939681567;CNT;1.95;UBR* PENDING.UBER.C;UBER;31/3/2024
959442324;CLARO;;;;30/1/2024
984093558;CLARO;9.05;UBER * PENDING;UBER;25/7/2024
996020376;Movistar;9.50;UBR* PENDING.UBER.C;UBER;22/7/2024
999009388;CLARO;16.73;UBR* PENDING.UBER.C;UBER;29/4/2024
998152573;CLARO;3.99;GOOGLE *Vivino ApS;GOOGLE;6/7/2024
995400297;CLARO;;;;4/3/2024
984047958;Movistar;88.00;IESS ROTATIVO WEB V;CANVA;26/5/2024
994191447;Movistar;50.23;SUPERMAXI PLAZA NOR;UBER;31/3/2024
984308122;CNT;59.43;MARATHON SPORTS AMB;ZARA;7/5/2024
996011808;CLARO;57.39;KYWI RIOBAMBA;ZARA;11/3/2024
997532039;CLARO;12.02;UB *EATS ECUADOR;UBER;18/1/2024
963502595;Movistar;;;;7/2/2024
979095100;Movistar;;;;27/7/2024
989855950;CLARO;5.85;UBR* PENDING.UBER.C;UBER;13/5/2024
998861714;CLARO;4.82;UBER * PENDING;UBER;4/1/2024
961625755;CNT;8.02;UBER * PENDING;UBER;9/6/2024
958777597;Movistar;3.06;UBER * PENDING;UBER;6/2/2024
994571999;Movistar;1.11;UBER * PENDING;UBER;27/1/2024
999722360;Movistar;536.67;VUMI LATINA S.A.;STARPLUS;23/4/2024
958637785;Movistar;119.84;HOSP DE LOS VALLES ;SHOPIFY;10/8/2024
963605733;Movistar;;;;28/5/2024
993849642;CLARO;271.17;MEGAKYWI LA GARZOTA;ZARA;16/1/2024
960665225;CNT;221.00;CREACIONES VANITEX ;AMAZON;2/6/2024
994453935;Movistar;73.83;DPISAR DURAN;ZARA;20/6/2024
998349225;CLARO;;;;25/4/2024
992991154;Movistar;;;;19/7/2024
962785198;Movistar;149.90;EXCLUSIVIDADES ELEG;ADOBE;14/2/2024
997104532;CLARO;130.84;SANTA MARIA OCCIDEN;ZARA;9/1/2024
990674811;CNT;88.58;DIFARE S A;ZARA;11/7/2024
987264976;Movistar;73.50;PAGO MATRICULACION ;AIRBNB;2/4/2024
991456295;CLARO;;;;31/7/2024
998905040;CLARO;5.99;APPLE.COM/BILL;APPLE;26/3/2024
999968064;Movistar;8.60;UBER * PENDING;UBER;25/6/2024
987678217;Movistar;9.12;UBER * PENDING;UBER;12/8/2024
980321424;Movistar;289.81;PAYPAL *ELPAJARONEG;PAYPAL;5/1/2024
987061908;Movistar;54.40;JUGUETON QUICENTRO ;UBER;28/3/2024
998402361;Movistar;55.93;UNDER ARMOUR QUICEN;UBER;26/7/2024
992525558;Movistar;56.47;JUGUETON CUENCA;CANVA;4/3/2024
995328548;Movistar;113.65;MI COMISARIATO GARZ;MICROSOFT;17/8/2024
995929765;Movistar;10.91;UBER * PENDING;UBER;19/7/2024
985704845;CLARO;6.95;UBER * PENDING;UBER;21/4/2024
989664448;CLARO;322.00;PAULOVA PALACIOS;CANVA;16/3/2024
993148872;CLARO;136.96;DIFARE S A;ZARA;16/8/2024
980321424;Movistar;102.64;PAYPAL *HOLA;PAYPAL;27/2/2024
992719724;Movistar;254.75;MUNICIPIO DE QUITO ;ADOBE;11/1/2024
988041835;CLARO;;;;28/8/2024
982690286;CLARO;150.00; Libertad;UBER;4/2/2024
992046024;Movistar;246.61;TACA WEB USA PA VI;PAYPAL;27/6/2024
993912086;CLARO;5.42;UBER *TRIP;UBER;19/3/2024
981075513;CLARO;460.00;MUEBLES JOSSELYN;UBER;23/5/2024
986766323;CLARO;246.62;Marathon Sport Mach;ZARA;18/4/2024
998528920;Movistar;;;;31/1/2024
982671379;CLARO;250.00; Urdesa;UBER;26/6/2024
990970962;CLARO;;;;25/4/2024
959442324;CLARO;;;;21/5/2024
984373262;CLARO;65.98;QUIMODA S A BERSKHA;ZARA;2/3/2024
992980860;Movistar;59.98;Almac De Prati Quic;ADOBE;3/3/2024
967118071;CNT;88.50;FASHION CLUB CIA LT;PAYPAL;4/2/2024
995832817;Movistar;54.43;SUPERMAXI EL JARDIN;UBER;10/5/2024
992071619;CLARO;230.78;ARTEFACTA 2016;ZARA;15/8/2024
984075294;CLARO;;;;18/5/2024
999550707;CLARO;273.25;HOSPITAL VETERINARI;HOSTGATOR;25/7/2024
987633291;Movistar;65.00;BRAZIL STORE;HOSTGATOR;28/4/2024
996688018;CNT;56.85;LOBOLUNAR;ZARA;18/8/2024
969097948;Movistar;8.00;UBER * PENDING;UBER;6/1/2024
979550982;CLARO;4.74;UBR* PENDING.UBER.C;UBER;4/1/2024
958722136;Movistar;11.51;UBER * PENDING;UBER;30/1/2024
992319881;CLARO;4.25;UBR* PENDING.UBER.C;UBER;1/7/2024
984913004;Movistar;20.00;Betano;UBER;21/1/2024
969092979;Movistar;9.87;UB *EATS ECUADOR;UBER;3/1/2024
984771630;Movistar;3.90;UBR* PENDING.UBER.C;UBER;18/4/2024
986600010;CLARO;51.70;LIBRERIA Y DISTRIBU;PAYPAL;21/1/2024
987870655;CLARO;338.04;IESS ROTATIVO WEB V;CANVA;27/4/2024
984432469;Movistar;54.99;MIX TWO;MICROSOFT;6/6/2024
984312835;Movistar;300.00;HOSVETUSFQ;STARPLUS;18/7/2024
999664450;CLARO;89.60;G CASE;GOOGLE;27/7/2024
995930977;CLARO;60.82;ALMACENES MONTERO C;FACEBOOK;26/8/2024
997702849;CLARO;9.49;APPLE.COM BILL;APPLE;2/2/2024
992803184;Movistar;5.00;UBR* PENDING.UBER.C;UBER;14/2/2024
958607175;Movistar;;;;10/6/2024
960069345;CLARO;;;;2/8/2024
995782424;CLARO;94.41;MEGAMAXI PORTAL LC ;PAYPAL;5/1/2024
995142917;CLARO;90.00;SANCECI CIA LTDA;CANVA;30/3/2024
988543010;CLARO;1809.00;JOYERIA GUILLERMO V;CANVA;23/4/2024
983814102;Movistar;69.50;ALMACEN GERARDO ORT;AMAZON;22/6/2024
998854343;Movistar;59.91;LA SELECTA;ZARA;3/3/2024
987493363;Movistar;75.07;JUGUETON MALL DE LO;PAYPAL;12/7/2024
984311993;Movistar;200.00;CENTRO CLINICO VETE;LinkedIn;22/2/2024
986888989;CLARO;8.79;UBER * PENDING;UBER;30/1/2024
987180518;CLARO;6.20;UBER *TRIP;UBER;8/4/2024
995142917;CLARO;;;;24/1/2024
995351912;CLARO;78.60;JUAN MARCET CUENCA;CANVA;20/2/2024
984487650;CLARO;;;;9/6/2024
992249104;CLARO;52.58;SUPERMAXI CUMBAYA L;GOOGLE;9/8/2024
983814102;Movistar;;;;15/4/2024
991912059;CLARO;91.43;CITY PET;SKYPE;16/1/2024
985528160;CLARO;70.00; Movil Cordova;CANVA;11/3/2024
984061615;Movistar;5.39;UBR* PENDING.UBER.C;UBER;18/5/2024
981530089;CLARO;9.21;PAYPAL *COMUNIDADFI;PAYPAL;20/1/2024
983489424;Movistar;;;;23/8/2024
994640100;Movistar;51.30;SANTORINI;HOSTGATOR;8/3/2024
985451391;CLARO;62.98;RB PASEO SHOPPING;AIRBNB;22/8/2024
985328835;CLARO;280.50;TOUS ALHAMBRA;HOSTGATOR;8/8/2024
984511775;CLARO;86.00;L'OCCITANE JARDIN;AIRBNB;20/3/2024
984545419;CLARO;108.81;MEGAMAXI EL CONDADO;ADOBE;22/1/2024
997956961;CLARO;;;;10/3/2024
997666036;CLARO;61.17;ALMACENES ESPINOZA;AMAZON;24/3/2024
984555315;CLARO;56.35;CALL IT SPRING COND;GITHUB;5/5/2024
982575717;CLARO;207.16;ECKO MUSIC;MICROSOFT;11/3/2024
969844884;CLARO;6.17;UBR* PENDING.UBER.C;UBER;4/4/2024
987879557;Movistar;15.76;UB *EATS ECUADOR;UBER;24/2/2024
994604800;Movistar;;;;23/2/2024
999705250;Movistar;137.65;HOSPITAL METROPOLIT;HOSTGATOR;12/4/2024
984056512;Movistar;79.10;HOMEGOODS 0054;GOOGLE;2/4/2024
985099994;CLARO;286.49;SPORTLINE ALBROOK M;AMAZON;3/5/2024
984574743;CLARO;4.13;UBER * PENDING;UBER;3/7/2024
982611143;Movistar;66.57;PINTO;MICROSOFT;13/7/2024
984877300;Movistar;50.00;SUPERMAXI DON BOSCO;UBER;18/7/2024
991912059;CLARO;55.31;CITY PET;SKYPE;20/1/2024
939863058;CLARO;150.22;ESTACION DE SERVICI;ADOBE;31/1/2024
999209367;CLARO;56.83;TIPTI 1 PP;APPLE;26/4/2024
991219358;CLARO;400.00;SKIN CLINIC;LinkedIn;6/8/2024
987966769;Movistar;53.50;VANESSA ARIAS ODONT;ZARA;16/5/2024
986626754;CLARO;32.60;DOORDASH*LOS 3 PANC;ZARA;13/6/2024
995500402;CLARO;12.07;UBER *TRIP;UBER;27/6/2024
958968137;Movistar;;;;1/8/2024
979156952;Movistar;6.42;UBR* PENDING.UBER.C;UBER;5/2/2024
984665499;CLARO;129.70;AVIANCA COM;MICROSOFT;7/4/2024
958994266;Movistar;;;;22/8/2024
978612829;Movistar;100.00; Plaza Norte;PAYPAL;20/3/2024
939718253;CLARO;100.00; Loja;GODADDY;14/7/2024
959867021;CLARO;74.15;BATH BODY WORKS;GODADDY;7/2/2024
999396839;CLARO;9.19;UBER * PENDING;UBER;18/7/2024
958656225;Movistar;51.65;GRAN AKI TUMBACO LC;PAYPAL;25/4/2024
984460456;Movistar;196.54;IMP HUMBERTO VALVER;UBER;5/6/2024
983512105;Movistar;2861.75;AVIANCA IATA;ZARA;12/4/2024
978878098;Movistar;475.20;UNIVERSIDAD TEC IND;LinkedIn;3/2/2024
958835967;CLARO;96.65;SUPERMAXI DON BOSCO;UBER;29/2/2024
999742129;CLARO;83.86;Marathon Sport Scal;ZARA;28/1/2024
992987222;Movistar;593.00;OTECEL REG SIERRA;UBER;23/3/2024
999587818;Movistar;;;;24/5/2024
967536942;CLARO;;;;25/8/2024
958933490;Movistar;;;;24/5/2024
981426616;CLARO;;;;7/6/2024
984279159;CLARO;14.97;UB *EATS ECUADOR;UBER;8/8/2024
996017117;CLARO;1.63;UBER * PENDING;UBER;20/4/2024
983352421;CLARO;79.70;AVIANCA CALL CENTER;CANVA;28/3/2024
999205314;CLARO;132.84;MEGAMAXI MALL LOS A;ZARA;12/6/2024
994603879;CLARO;73.17;AUTORITY P2P;APPLE;5/5/2024
988213215;CLARO;168.51;Hipermarket Via Dau;CANVA;21/3/2024
987313165;CLARO;148.49;LINEA;LinkedIn;23/5/2024
992008694;CLARO;;;;7/1/2024
999438991;CNT;131.76;SUPER AKI DEL SALTO;UBER;19/3/2024
981746183;CLARO;500.00; C.C El Dorado;MICROSOFT;17/8/2024
995256383;CLARO;418.21;WYNDHAM GARDEN POLA;ADOBE;20/1/2024
987089177;Movistar;5.88;UBER * PENDING;UBER;7/3/2024
987342867;CLARO;61.83;SUPERMAXI QUEVEDO L;GOOGLE;10/2/2024
984907880;CLARO;225.00;BRUSHED BEAUTY BAR ;STARPLUS;8/1/2024
986342268;CLARO;183.74;Hiper Sur LC 6;PAYPAL;14/5/2024
996841717;CNT;148.98;PMZ HINODE ECUADOR ;AMAZON;10/4/2024
990529735;CLARO;;;;30/6/2024
995372318;Movistar;7.37;UBR* PENDING.UBER.C;UBER;23/4/2024
987403793;CLARO;51.24;UB *EATS ECUADOR;UBER;30/8/2024
999442531;CLARO;833.49;EXPEDIA 72714647046;LinkedIn;22/1/2024
967710779;CLARO;57.72;PETROLRIOS GENESIS;NETFLIX;20/2/2024
982728338;CLARO;160.00;REGAIR;ZARA;10/1/2024
992737426;Movistar;100.26;ALDO;ADOBE;6/7/2024
984253165;CLARO;8.16;UBR* PENDING.UBER.C;UBER;29/4/2024
990460969;CLARO;6.64;UBER *TRIP;UBER;13/5/2024
999145729;Movistar;6.46;UBER * PENDING;UBER;26/3/2024
983418780;CLARO;9.83;UBR* PENDING.UBER.C;UBER;22/5/2024
984764581;Movistar;180.00; Plaza Pifo;SHOPIFY;26/7/2024
998249136;Movistar;5.39;UBER * PENDING;UBER;28/3/2024
939681567;CNT;2.77;UBR* PENDING.UBER.C;UBER;27/3/2024
994127728;CLARO;89.00;MI STORE RIOBAMBA;MICROSOFT;3/8/2024
960942114;CNT;134.00;RIO LLANTA IMPORTAC;MICROSOFT;22/7/2024
998745220;Movistar;;;;24/2/2024
990352010;Movistar;62.20;MEGAMAXI PORTAL 717;PAYPAL;26/6/2024
987061908;Movistar;87.00;ZUAVE QUICENTRO SUR;UBER;21/6/2024
960344480;CNT;;;;9/3/2024
999824005;Movistar;104.03;MEGAMAXI LA SCALA 7;CANVA;24/5/2024
988886726;CLARO;277.36;SOS TRENDS COFFE;MICROSOFT;28/3/2024
959867021;CLARO;106.20;BATH BODY WORKS;GODADDY;14/5/2024
984698710;CNT;61.80;DISTRIBUIDORA PEDRO;ZARA;13/3/2024
983515445;Movistar;210.11;TELESHOP SAN LUIS;STARPLUS;15/5/2024
969852146;CLARO;5.96;UBR* PENDING.UBER.C;UBER;31/8/2024
992210705;CNT;14.44;UB *EATS ECUADOR;UBER;28/6/2024
984719765;Movistar;;;;20/3/2024
997415816;CLARO;;;;18/2/2024
983000805;Movistar;60.00;ALMACEN MAX MAX;AMAZON;1/1/2024
999900783;CNT;3.51;UBER *TRIP;UBER;3/3/2024
995092055;Movistar;4.56;UBR* PENDING.UBER.C;UBER;11/3/2024
987224974;CLARO;6.78;UBR* PENDING.UBER.C;UBER;31/8/2024
996427861;Movistar;24.53;UBR* PENDING.UBER.C;UBER;23/7/2024
998419521;CNT;130.00; Pomasqui;ZOOM;13/8/2024
998340345;Movistar;3.88;UBR* PENDING.UBER.C;UBER;3/6/2024
999581128;CLARO;5.17;UBR* PENDING.UBER.C;UBER;8/1/2024
999343405;CLARO;3836.74;PYM*MDP ASHRAM INC;ZARA;20/1/2024
997983147;CLARO;111.96;HOME TOWN GYM;AMAZON;12/3/2024
998879623;CNT;135.57;CLINICA SAN RAFAEL;STARPLUS;1/1/2024
958601053;Movistar;61.38;KYWI LOS ALMENDROS;MICROSOFT;4/7/2024
960905958;CNT;;;;11/5/2024
939580452;CLARO;263.20;HUGO BOSS GUAYAQUIL;PAYPAL;6/6/2024
998289716;Movistar;224.01;SUPERMAXI ELOY ALFA;UBER;10/5/2024
960152111;CNT;51.95;H M BRANDLIVE PMZ;AMAZON;8/2/2024
984532624;Movistar;;;;23/8/2024
969091176;CLARO;50.00; Quicentro Sur;UBER;4/6/2024
987696310;Movistar;18.55;UBR* PENDING.UBER.C;UBER;9/3/2024
984015619;Movistar;250.00;UIIX.EDU.MX;LinkedIn;1/6/2024
997765671;CLARO;6.73;UB *EATS ECUADOR;UBER;9/5/2024
995857112;CLARO;0.30;UBER *TRIP;UBER;3/3/2024
991535863;CLARO;17.03;UBR* PENDING.UBER.C;UBER;28/8/2024
985944015;CLARO;8.90;UBR* PENDING.UBER.C;UBER;3/3/2024
980502362;CLARO;8.48;UBR* PENDING.UBER.C;UBER;29/7/2024
981230550;CLARO;15.46;PAYPAL *D.DAVID-GUE;PAYPAL;25/1/2024
999894311;Movistar;83.16;SUPERDEPORTES RIO C;FACEBOOK;11/4/2024
999894311;Movistar;;;;16/3/2024
983099686;CLARO;184.41;MI JUGUETERIA KENNE;MICROSOFT;29/8/2024
991527213;CLARO;105.00;US POLO ASSN;STARPLUS;4/5/2024
987799149;Movistar;84.48;OLD NAVY QUICENTRO;GODADDY;24/7/2024
980544295;CLARO;199.67;HIPER PASEO MANTA;CANVA;30/3/2024
984074389;Movistar;57.25;SUPERMAXI EL JARDIN;UBER;18/5/2024
939013547;CLARO;136.47;PINTULAC;GITHUB;21/3/2024
998909654;Movistar;121.06;SUPERMAX GRANDA CEN;UBER;2/1/2024
998822916;Movistar;;;;8/7/2024
983303912;CLARO;9.82;UB *EATS ECUADOR;UBER;15/5/2024
983300817;Movistar;35.07;UB *EATS ECUADOR;UBER;20/8/2024
998162929;Movistar;108.08;SHEIN.COM;ZOOM;20/5/2024
959437687;CLARO;3.67;UBR* PENDING.UBER.C;UBER;27/6/2024
939455287;CLARO;4.62;UBER * PENDING;UBER;26/2/2024
996931224;Movistar;10.00;UBR* PENDING.UBER.C;UBER;9/7/2024
984430562;CNT;5.42;UBR* PENDING.UBER.C;UBER;22/5/2024
987272508;Movistar;17.02;UB *EATS ECUADOR;UBER;27/7/2024
999909930;CLARO;4.83;UBER *TRIP;UBER;3/7/2024
987126490;Movistar;3.77;UBER * PENDING;UBER;3/5/2024
991360339;CLARO;11.12;UBER * PENDING;UBER;20/4/2024
959880486;CLARO;3.64;PAYPAL *PIRATE SHIP;PAYPAL;24/2/2024
991686084;CLARO;63.00;GUAYAQUIL COUNTRY C;FACEBOOK;1/6/2024
995048536;Movistar;114.22;JUGUETON SCALA 194;CANVA;10/2/2024
984790545;Movistar;;;;9/6/2024
999677007;CLARO;126.17;MACROMODA S A ZARA;ZARA;10/1/2024
992945830;Movistar;99.90;MI JUGUETERIA NAC U;UBER;3/6/2024
993231821;CLARO;96.97;FYBECA;UBER;2/2/2024
992189804;Movistar;200.00;HILLARY RESORT PREA;MICROSOFT;20/5/2024
987103830;CLARO;88.75;FARMASHOP;ZARA;15/8/2024
998386633;CLARO;60.19;VEERMODA S A PULL A;ZARA;12/1/2024
991686084;CLARO;;;;7/1/2024
991201591;CNT;1035.00;CAROLINA HERRERA;CANVA;3/6/2024
983744431;Movistar;;;;17/8/2024
980231625;CLARO;88.09;IVANNY BOUTIQUE;UBER;28/5/2024
991391286;CLARO;129.73;OPALO;PAYPAL;13/1/2024
978603840;Movistar;200.00;FERRISARIATO PORTOV;ZARA;31/1/2024
998956653;Movistar;339.43;SUPER SANTAMARIA IN;LinkedIn;3/5/2024
993381019;CNT;80.00; Mall del Sol;GOOGLE;1/3/2024
989031989;CLARO;200.00; Milagro;MICROSOFT;28/6/2024
999829778;CLARO;510.16;WINGO;GOOGLE;10/5/2024
982728338;CLARO;242.10;TACA WEB USA PA VI;PAYPAL;11/6/2024
982773403;CLARO;204.93;LA QUINTA BY WYNDHA;GITHUB;2/7/2024
985820425;CLARO;80.42;MI COMISARIATO LA P;PAYPAL;14/2/2024
983371741;Movistar;4.99;Google Clash of Cla;GOOGLE;17/5/2024
987496065;CLARO;624.00;SENADI PP;APPLE;5/1/2024
998515220;CLARO;13.44;UBER *TRIP;UBER;23/6/2024
967221078;CLARO;4.44;UBER * PENDING;UBER;1/8/2024
991447979;CLARO;59.00;FULLCARGA*ZOE EL MU;ZARA;31/7/2024
991477515;CNT;76.96;EXQUISIT BOUTIQUE;UBER;24/5/2024
997251341;Movistar;4.47;UBR* PENDING.UBER.C;UBER;21/4/2024
967789394;Movistar;188.11;Amazon.com;AMAZON;3/5/2024
984540817;Movistar;68.78;PASA GRANDOS PLAZA;PAYPAL;27/7/2024
997877572;CLARO;57.33;SUPERMAXI STO DGO L;GOOGLE;17/1/2024
999319590;Movistar;137.34;SUPERMAXI CIUDAD CO;UBER;14/6/2024
980575000;CNT;56.00;UNITY ALHAMBRA;ZARA;10/3/2024
961127317;Movistar;58.00;BROWARD DUTY FREE U;UBER;15/5/2024
999010545;Movistar;;;;12/6/2024
996400052;Movistar;17.82;UB *EATS ECUADOR;UBER;21/8/2024
969615854;CNT;5.37;UBER * PENDING;UBER;28/4/2024
998358654;CLARO;6.73;UBR* PENDING.UBER.C;UBER;7/4/2024
984589971;Movistar;11.05;UBER * PENDING;UBER;19/4/2024
999661641;CLARO;52.24;ATIMASA CUMBAYA;CANVA;16/1/2024
999498219;CLARO;;;;18/8/2024
959129082;CLARO;74.66;JUGUETON QUICENTRO ;UBER;22/3/2024
968251721;CLARO;66.97;SUPERMAXI CIUDAD CE;FACEBOOK;2/8/2024
969063700;Movistar;104.50;MDR TECHNOLOGY;GOOGLE;14/5/2024
995379243;Movistar;13.97;UBR* PENDING.UBER.C;UBER;14/4/2024
995007394;CNT;9.93;UBR* PENDING.UBER.C;UBER;12/5/2024
989253408;CLARO;36.68;UBER * EATS PENDING;UBER;17/1/2024
998477670;Movistar;186.79;MEGAMAXI MALL DEL P;PAYPAL;1/1/2024
998700123;Movistar;;;;22/6/2024
986984074;Movistar;64.97;MOVIES MACHALA;CANVA;14/2/2024
984886818;CLARO;122.54;SIERRA #4004;UBER;5/1/2024
985057325;CLARO;11.67;BOLT.EU/O/231215234;GOOGLE;17/3/2024
983129398;Movistar;;;;23/7/2024
939037566;CLARO;50.00; Fybeca el Reto;ADOBE;17/8/2024
982201786;CNT;;;;15/6/2024
958624390;CLARO;;;;5/6/2024
984701162;Movistar;;;;20/4/2024
992034916;CLARO;7.37;UBER * PENDING;UBER;28/3/2024
984110937;Movistar;9.47;UBER *TRIP;UBER;4/7/2024
981148793;CLARO;67.19;REINEC INC.;MICROSOFT;14/3/2024
999908608;CLARO;73.48;LATAM.COM XP OTRAS;NETFLIX;21/5/2024
997895237;CLARO;110.93;SUPER EXITO GARCIA ;UBER;10/6/2024
994492377;CLARO;;;;7/3/2024
999615384;Movistar;66.01;ALMACENES JUAN ELJU;AMAZON;9/2/2024
993867506;CLARO;112.00;NIKEL;LinkedIn;10/2/2024
998312053;Movistar;102.31;AKI GRANADOS LC 160;ADOBE;8/6/2024
996236187;CLARO;70.90;DIFARE S A;ZARA;17/5/2024
985265449;CLARO;80.00;MARIA JOSE ZAMBRANO;ZARA;25/8/2024
961477778;Movistar;62.88;TENNIS;Spotify;23/2/2024
995690373;CLARO;;;;4/1/2024
995167496;Movistar;153.78;SUPERMAXI DON BOSCO;UBER;7/1/2024
969965236;CLARO;97.74;DELPORTAL MODERNA;AMAZON;15/4/2024
963180807;Movistar;71.80;SUPERMAXI CARCELEN ;UBER;28/6/2024
984258945;Movistar;53.50;PARQUE DIVERSIONES;UBER;12/7/2024
990208541;CLARO;300.00; City Mall;AMAZON;17/2/2024
984651356;Movistar;;;;21/4/2024
997253943;CLARO;4.97;UBER * PENDING;UBER;22/1/2024
995774226;Movistar;13.49;UBR* PENDING.UBER.C;UBER;20/6/2024
983259932;CNT;11.09;UBER *TRIP;UBER;4/8/2024
992524897;CLARO;75.00;ON STAGE;AMAZON;13/4/2024
986735012;CLARO;139.96;SUPER TIENDA QUEVED;UBER;20/5/2024
964185746;Movistar;264.59;SUPERMAXI QUICENTRO;UBER;4/7/2024
998537274;CLARO;51.60;COLLAGE;GOOGLE;16/1/2024
993542027;CLARO;100.80;CORAL HIPERMERCADOS;ADOBE;6/1/2024
997096404;CLARO;69.85;PIZQUE;UBER;25/7/2024
980066511;CLARO;59.98;WAVES;ADOBE;22/2/2024
979364426;Movistar;200.15;WM SUPERCENTER #908;UBER;7/4/2024
987177908;Movistar;33.88;TEMU.COM;ZOOM;2/3/2024
958889580;Movistar;5.65;UBER * PENDING;UBER;30/6/2024
996343394;CLARO;65.70;GRAN AKI ASTILLERO ;AIRBNB;19/1/2024
990208541;CLARO;200.00; City Mall;AMAZON;18/8/2024
980825546;CLARO;;;;23/8/2024
987718611;Movistar;150.00;MEGAMAXI EL CONDADO;ADOBE;11/1/2024
999248600;Movistar;94.81;MUNAMUNAY;AMAZON;25/7/2024
999902750;Movistar;102.84;MEGAMAXI EL RECREO;ADOBE;24/8/2024
995283627;CLARO;84.55;FYBECA;UBER;22/3/2024
996343394;CLARO;;;;3/4/2024
979156952;Movistar;7.80;UBR* PENDING.UBER.C;UBER;13/8/2024
992949688;CLARO;50.98;Marathon Sport San ;ZARA;20/2/2024
992460995;CLARO;72.18;QUIMODA S A BERSKHA;ZARA;11/4/2024
983368934;Movistar;173.30;PMZ FUXION BIOTECH ;AMAZON;19/3/2024
